,UserID,SessionID,DateTime,WebtoonID,PageViews,AvgTimeSpent,BounceRate,DeviceType,Location,UserType,Age,AgeGroup,TestGroup
3992,512,S6449,2024-08-24 21:58:34,W301,3,14.1,1,Mobile,India,New,43,35-44,A
3993,786,S3846,2024-07-18 17:17:41,W73,4,2.04,0,Mobile,India,Returning,45,45+,A
3994,265,S9029,2024-09-02 10:25:41,W128,6,7.68,1,Mobile,Germany,New,33,25-34,B
3995,487,S8977,2024-06-14 16:07:08,W159,20,10.69,1,Tablet,UK,New,38,35-44,B
3996,624,S3418,2024-03-08 18:59:39,W11,11,1.43,1,Desktop,Japan,New,19,18-24,B
3997,755,S9296,2024-01-21 03:45:49,W282,6,7.62,1,Desktop,Japan,New,29,25-34,A
3998,948,S1981,2024-04-02 03:49:02,W152,6,12.55,1,Tablet,India,Returning,15,13-17,B
3999,258,S8040,2024-05-12 06:02:34,W397,11,8.24,1,Mobile,UK,New,27,25-34,A
4000,511,S7439,2024-08-23 18:37:59,W437,2,14.53,1,Tablet,USA,New,32,25-34,A
4001,168,S5680,2024-09-03 08:15:21,W198,2,8.55,0,Tablet,South Korea,Returning,13,13-17,A
4002,655,S4809,2024-07-05 01:53:05,W24,7,5.25,0,Tablet,UK,Returning,28,25-34,A
4003,510,S5773,2024-09-17 01:47:44,W343,7,13.97,1,Tablet,USA,Returning,14,13-17,B
4004,341,S4837,2024-04-25 01:10:08,W257,3,9.82,0,Tablet,USA,Returning,27,25-34,A
4005,660,S6840,2024-01-13 13:28:14,W462,20,9.48,1,Mobile,South Korea,New,25,25-34,A
4006,343,S8798,2024-03-11 12:05:27,W105,17,14.84,0,Mobile,South Korea,New,42,35-44,B
4007,629,S2845,2024-04-22 14:28:30,W269,13,10.7,1,Tablet,India,New,42,35-44,B
4008,356,S6323,2024-10-03 21:57:15,W214,7,11.24,1,Mobile,Germany,Returning,20,18-24,B
4009,977,S2556,2024-08-30 14:12:02,W56,10,3.35,0,Mobile,Japan,Returning,44,35-44,A
4010,582,S1282,2024-09-25 22:08:08,W329,20,9.95,1,Mobile,UK,Returning,31,25-34,A
4011,645,S2846,2024-07-26 18:51:48,W432,12,14.88,0,Tablet,India,Returning,30,25-34,B
4012,179,S9041,2024-08-20 03:53:44,W147,12,12.99,0,Mobile,UK,New,35,35-44,A
4013,763,S7156,2024-04-16 18:29:20,W230,12,6.35,1,Mobile,USA,New,46,45+,A
4014,947,S5298,2024-07-31 13:20:26,W87,4,10.52,1,Desktop,Germany,Returning,33,25-34,A
4015,916,S1063,2024-08-19 13:04:08,W272,5,14.88,0,Tablet,South Korea,Returning,33,25-34,A
4016,899,S1896,2024-08-29 17:59:43,W350,13,9.47,0,Mobile,UK,Returning,42,35-44,B
4017,310,S5957,2024-05-23 13:16:13,W340,2,5.6,1,Tablet,Germany,New,37,35-44,A
4018,255,S8121,2024-06-03 05:08:21,W40,8,7.24,0,Tablet,South Korea,New,43,35-44,A
4019,539,S4061,2024-03-20 00:14:52,W339,10,11.75,1,Mobile,USA,Returning,37,35-44,A
4020,552,S2623,2024-09-30 03:58:33,W228,6,10.39,1,Mobile,UK,Returning,14,13-17,B
4021,290,S1704,2024-07-22 12:48:57,W471,5,5.04,1,Tablet,Germany,New,19,18-24,A
4022,590,S6217,2024-07-10 19:05:19,W80,19,1.92,0,Desktop,UK,New,21,18-24,A
4023,714,S1817,2024-08-29 01:09:06,W308,6,11.04,1,Tablet,Germany,Returning,34,25-34,B
4024,572,S4217,2024-07-10 20:06:44,W246,6,7.19,1,Mobile,Japan,New,42,35-44,A
4025,735,S9471,2024-05-17 03:44:47,W351,19,8.06,0,Mobile,Japan,New,21,18-24,B
4026,577,S9227,2024-03-06 21:49:34,W50,13,2.82,1,Tablet,South Korea,Returning,38,35-44,A
4027,400,S9594,2024-07-04 08:25:03,W244,9,5.34,1,Tablet,Japan,New,45,45+,A
4028,869,S4187,2024-04-26 23:15:15,W417,12,5.44,0,Mobile,USA,Returning,48,45+,A
4029,326,S1084,2024-01-23 12:22:19,W64,5,5.84,1,Mobile,India,Returning,40,35-44,A
4030,771,S7682,2024-07-31 15:52:02,W269,7,13.02,1,Desktop,Germany,New,17,13-17,B
4031,189,S1002,2024-08-27 01:13:47,W396,8,3.76,0,Desktop,India,New,14,13-17,A
4032,502,S9374,2024-04-05 10:53:49,W312,19,11.06,0,Tablet,India,New,33,25-34,A
4033,351,S7124,2024-08-29 04:24:49,W313,18,11.8,0,Tablet,South Korea,New,47,45+,A
4034,305,S9261,2024-09-08 08:39:37,W341,7,3.3,1,Tablet,Japan,New,25,25-34,A
4035,409,S9942,2024-06-23 20:49:57,W326,1,11.17,0,Mobile,South Korea,New,15,13-17,B
4036,382,S3368,2024-07-02 04:04:26,W497,18,1.1,0,Desktop,South Korea,Returning,47,45+,B
4037,358,S1544,2024-01-13 21:33:02,W143,3,14.32,0,Mobile,India,New,33,25-34,B
4038,864,S3073,2024-02-22 23:41:43,W167,9,6.13,1,Desktop,Germany,Returning,42,35-44,A
4039,353,S3058,2024-03-05 21:04:09,W222,9,13.15,1,Desktop,Germany,Returning,40,35-44,B
4040,269,S8058,2024-03-14 16:22:46,W433,17,9.05,0,Mobile,USA,Returning,28,25-34,A
4041,851,S3457,2024-08-04 19:25:33,W275,12,8.79,0,Desktop,India,New,49,45+,A
4042,646,S7829,2024-05-10 16:13:45,W39,13,13.82,1,Mobile,USA,Returning,13,13-17,B
4043,403,S7896,2024-08-18 00:07:12,W334,4,12.37,1,Tablet,USA,Returning,24,18-24,A
4044,551,S6547,2024-04-08 13:04:29,W23,14,9.9,0,Desktop,UK,Returning,36,35-44,B
4045,3,S1176,2024-05-08 14:48:25,W1,13,7.2,1,Mobile,Japan,Returning,44,35-44,B
4046,324,S1729,2024-07-14 23:10:00,W388,1,12.59,0,Mobile,South Korea,New,30,25-34,B
4047,173,S9027,2024-04-09 18:15:32,W385,3,13.76,1,Tablet,USA,Returning,46,45+,B
4048,955,S1708,2024-06-03 02:28:03,W99,6,5.73,1,Desktop,USA,New,31,25-34,A
4049,665,S5334,2024-04-28 19:08:35,W363,6,6.83,1,Tablet,UK,Returning,23,18-24,A
4050,77,S1655,2024-03-22 18:33:08,W349,2,1.94,1,Desktop,USA,New,27,25-34,A
4051,870,S7918,2024-06-03 09:46:20,W309,9,3.46,1,Desktop,India,New,16,13-17,B
4052,890,S2320,2024-07-06 19:54:19,W499,10,5.99,1,Mobile,Japan,Returning,20,18-24,B
4053,174,S2891,2024-09-12 08:30:36,W144,12,9.91,1,Tablet,India,New,47,45+,A
4054,776,S8384,2024-03-08 17:09:56,W416,17,2.29,0,Tablet,India,New,46,45+,A
4055,808,S3852,2024-02-17 18:26:11,W74,15,2.36,0,Mobile,Germany,New,20,18-24,A
4056,826,S2858,2024-07-09 21:21:12,W60,5,13.37,0,Mobile,India,New,39,35-44,A
4057,254,S3180,2024-01-30 02:31:42,W77,17,7.13,0,Mobile,USA,New,26,25-34,B
4058,991,S9137,2024-03-10 05:44:14,W119,20,10.32,0,Mobile,Germany,New,42,35-44,B
4059,987,S7171,2024-08-17 14:32:50,W499,4,2.82,0,Desktop,Japan,Returning,38,35-44,A
4060,802,S3436,2024-02-28 18:10:06,W438,2,2.67,1,Mobile,Germany,Returning,27,25-34,A
4061,983,S3171,2024-01-24 23:08:28,W62,15,3.36,1,Tablet,USA,New,29,25-34,B
4062,459,S9413,2024-04-08 18:50:36,W366,9,5.93,1,Mobile,UK,New,21,18-24,B
4063,405,S1881,2024-05-25 11:56:24,W328,20,4.47,0,Desktop,Japan,New,42,35-44,A
4064,935,S2191,2024-02-21 05:20:27,W365,16,1.38,1,Desktop,USA,Returning,38,35-44,A
4065,187,S8649,2024-02-05 23:34:36,W11,15,4.73,0,Mobile,India,New,40,35-44,A
4066,889,S3246,2024-06-09 13:24:05,W494,2,7.71,0,Desktop,South Korea,New,28,25-34,B
4067,968,S4005,2024-05-30 13:05:10,W358,15,12.31,1,Tablet,UK,New,25,25-34,B
4068,506,S8524,2024-07-08 05:23:17,W37,3,11.11,1,Tablet,USA,Returning,33,25-34,B
4069,513,S8207,2024-09-02 02:38:58,W427,17,7.65,1,Mobile,South Korea,Returning,17,13-17,B
4070,204,S7887,2024-02-06 21:59:15,W331,18,4.59,0,Desktop,UK,Returning,40,35-44,B
4071,585,S8847,2024-07-13 11:49:21,W312,8,2.74,0,Desktop,Germany,New,29,25-34,A
4072,50,S1219,2024-01-29 03:42:03,W391,13,1.46,1,Tablet,Germany,New,19,18-24,B
4073,54,S5861,2024-06-30 22:10:24,W346,17,3.62,1,Tablet,Germany,Returning,47,45+,A
4074,34,S9071,2024-05-05 03:24:24,W136,20,6.11,0,Desktop,Japan,New,22,18-24,A
4075,241,S2691,2024-07-24 11:23:23,W82,6,7.17,0,Mobile,UK,New,18,18-24,A
4076,452,S9211,2024-07-06 11:12:51,W154,14,14.84,0,Desktop,Germany,New,43,35-44,A
4077,775,S5772,2024-05-23 00:07:00,W64,8,4.48,1,Tablet,Japan,Returning,40,35-44,B
4078,466,S1805,2024-03-14 23:07:06,W177,19,12.76,0,Desktop,UK,Returning,17,13-17,A
4079,605,S1394,2024-06-20 18:32:59,W112,4,9.09,0,Desktop,Japan,New,23,18-24,B
4080,567,S2616,2024-09-27 06:49:13,W108,11,12.02,0,Mobile,Japan,New,32,25-34,B
4081,555,S5171,2024-01-25 17:18:20,W416,5,9.4,0,Desktop,India,New,29,25-34,A
4082,793,S6960,2024-05-08 07:00:19,W252,14,9.87,1,Tablet,India,Returning,32,25-34,B
4083,983,S1431,2024-06-20 22:18:52,W180,19,14.66,0,Tablet,Germany,New,28,25-34,A
4084,302,S3484,2024-08-29 22:56:49,W388,6,3.33,1,Desktop,Japan,New,23,18-24,B
4085,439,S2179,2024-07-15 15:54:09,W78,6,12.6,1,Mobile,UK,Returning,41,35-44,A
4086,972,S9392,2024-03-10 03:13:28,W278,10,3.99,0,Tablet,UK,Returning,40,35-44,B
4087,274,S9709,2024-04-10 18:04:07,W25,3,8.76,1,Tablet,India,New,22,18-24,A
4088,286,S8941,2024-03-25 23:39:25,W287,13,2.55,0,Desktop,Germany,New,15,13-17,B
4089,88,S3530,2024-10-07 04:50:10,W82,7,14.56,1,Desktop,Japan,New,33,25-34,A
4090,253,S7619,2024-05-23 23:18:27,W194,10,9.65,1,Tablet,UK,Returning,40,35-44,B
4091,920,S8423,2024-07-25 00:15:30,W458,3,12.97,0,Tablet,Germany,New,14,13-17,B
4092,92,S4506,2024-09-14 19:08:29,W429,16,2.3,0,Desktop,South Korea,Returning,29,25-34,A
4093,284,S5566,2024-08-13 22:36:36,W135,14,1.77,0,Desktop,South Korea,Returning,29,25-34,B
4094,804,S3469,2024-04-17 11:32:52,W111,18,1.41,1,Desktop,South Korea,Returning,18,18-24,B
4095,829,S2115,2024-09-07 07:02:56,W256,6,6.15,0,Mobile,South Korea,New,21,18-24,B
4096,370,S8794,2024-07-09 08:12:43,W24,20,8.98,0,Desktop,India,Returning,22,18-24,A
4097,705,S4343,2024-05-01 01:07:56,W456,8,4.05,0,Tablet,Japan,New,22,18-24,A
4098,648,S2842,2024-05-08 19:05:42,W261,18,13.07,0,Tablet,India,New,33,25-34,A
4099,870,S2347,2024-06-27 03:17:37,W218,13,3.5,0,Tablet,South Korea,New,43,35-44,A
4100,674,S2626,2024-06-22 17:51:37,W398,3,9.72,0,Desktop,UK,Returning,37,35-44,A
4101,967,S2072,2024-04-16 10:34:08,W98,7,6.73,1,Tablet,UK,Returning,30,25-34,A
4102,779,S5235,2024-07-30 05:13:55,W1,6,13.92,0,Tablet,India,Returning,20,18-24,A
4103,126,S2530,2024-10-05 22:04:37,W437,1,7.39,1,Tablet,India,Returning,31,25-34,A
4104,834,S8754,2024-09-09 23:50:50,W498,10,14.09,1,Tablet,UK,Returning,33,25-34,A
4105,269,S1617,2024-02-18 01:07:38,W188,11,14.86,0,Mobile,UK,New,44,35-44,A
4106,585,S4132,2024-01-08 01:24:02,W134,12,1.2,0,Tablet,South Korea,New,33,25-34,B
4107,457,S2803,2024-03-30 17:22:34,W167,11,11.49,1,Desktop,Japan,New,23,18-24,B
4108,724,S3632,2024-09-09 07:51:25,W31,8,12.75,0,Mobile,Germany,New,49,45+,A
4109,755,S7483,2024-09-16 14:35:11,W382,2,14.51,1,Tablet,Japan,Returning,27,25-34,B
4110,772,S2077,2024-02-14 22:35:24,W170,3,8.65,1,Desktop,India,Returning,37,35-44,B
4111,580,S1186,2024-06-19 17:36:23,W376,15,8.85,0,Mobile,USA,New,50,45+,A
4112,206,S7640,2024-03-15 22:57:16,W356,2,3.37,1,Mobile,Japan,New,44,35-44,A
4113,196,S5582,2024-04-30 21:33:22,W148,10,8.13,0,Tablet,South Korea,Returning,34,25-34,B
4114,598,S9989,2024-03-29 07:16:22,W383,8,7.68,1,Mobile,Japan,New,18,18-24,B
4115,839,S6816,2024-03-27 17:45:36,W363,15,2.28,0,Desktop,Germany,Returning,46,45+,B
4116,933,S8711,2024-03-07 01:42:13,W450,13,8.78,0,Desktop,USA,Returning,47,45+,B
4117,705,S7086,2024-04-22 15:46:12,W403,18,6.35,1,Mobile,South Korea,Returning,19,18-24,B
4118,264,S3724,2024-05-13 12:24:25,W461,6,6.15,0,Mobile,UK,Returning,50,45+,A
4119,32,S3559,2024-06-10 07:57:46,W194,17,14.17,1,Mobile,India,Returning,48,45+,B
4120,302,S9726,2024-02-02 15:54:51,W408,20,12.03,0,Desktop,India,New,48,45+,A
4121,654,S3845,2024-07-24 16:06:47,W52,12,6.7,0,Tablet,India,Returning,14,13-17,B
4122,561,S8946,2024-06-25 18:02:05,W99,20,4.03,1,Mobile,South Korea,New,16,13-17,A
4123,264,S8727,2024-05-15 12:37:59,W101,16,2.46,1,Tablet,UK,Returning,24,18-24,A
4124,925,S9322,2024-06-13 13:14:55,W20,5,11.32,1,Mobile,Japan,Returning,34,25-34,A
4125,426,S5752,2024-04-15 12:37:10,W339,15,9.74,1,Desktop,Japan,New,18,18-24,A
4126,798,S6539,2024-01-19 08:26:00,W196,4,3.41,0,Tablet,Germany,New,13,13-17,B
4127,11,S5244,2024-08-21 10:12:10,W239,5,2.8,1,Tablet,UK,New,19,18-24,A
4128,787,S3892,2024-09-19 19:59:56,W489,1,10.06,1,Desktop,India,New,40,35-44,A
4129,173,S8660,2024-03-09 01:42:22,W29,14,12.83,0,Mobile,South Korea,New,49,45+,A
4130,792,S2582,2024-06-20 17:12:07,W280,4,1.62,1,Desktop,South Korea,New,50,45+,B
4131,554,S7407,2024-01-19 10:37:26,W426,19,10.48,0,Tablet,Japan,New,42,35-44,A
4132,506,S3528,2024-06-20 20:33:29,W190,10,8.13,1,Mobile,Germany,Returning,18,18-24,B
4133,202,S6598,2024-03-17 18:42:13,W325,7,12.44,0,Desktop,South Korea,Returning,21,18-24,B
4134,632,S6280,2024-04-29 12:38:09,W326,17,12.96,1,Tablet,Germany,New,23,18-24,A
4135,88,S9778,2024-09-10 22:15:14,W1,1,8.95,1,Mobile,Germany,New,27,25-34,A
4136,379,S2419,2024-05-07 17:18:00,W11,12,10.82,0,Mobile,USA,Returning,44,35-44,A
4137,862,S8074,2024-06-25 01:25:24,W100,18,9.3,0,Mobile,Japan,New,45,45+,B
4138,547,S5291,2024-03-12 05:02:04,W440,8,11.81,0,Mobile,UK,New,34,25-34,B
4139,184,S5077,2024-09-20 23:38:25,W460,17,2.94,0,Desktop,UK,New,33,25-34,B
4140,816,S5426,2024-09-08 03:41:49,W471,1,4.89,1,Desktop,Japan,New,30,25-34,B
4141,372,S5900,2024-04-09 08:30:29,W144,9,3.66,0,Desktop,USA,Returning,32,25-34,B
4142,32,S8827,2024-06-13 00:39:59,W426,10,10.94,1,Tablet,Japan,Returning,20,18-24,B
4143,987,S2618,2024-10-08 23:09:57,W146,5,3.42,1,Desktop,Germany,New,33,25-34,A
4144,814,S9212,2024-03-04 12:27:01,W202,2,7.24,0,Tablet,Japan,Returning,48,45+,A
4145,112,S8656,2024-02-10 19:39:16,W143,18,6.18,0,Mobile,USA,New,35,35-44,B
4146,663,S5399,2024-03-04 16:43:44,W245,1,1.93,0,Mobile,South Korea,Returning,35,35-44,B
4147,984,S7030,2024-09-27 18:54:03,W439,2,13.62,0,Desktop,Germany,Returning,17,13-17,B
4148,576,S2727,2024-06-08 20:08:14,W8,5,13.81,1,Tablet,India,New,14,13-17,B
4149,353,S1095,2024-09-07 23:53:02,W153,15,7.63,1,Mobile,UK,New,17,13-17,A
4150,518,S8705,2024-09-12 19:17:23,W349,10,11.84,1,Mobile,India,New,25,25-34,B
4151,136,S9213,2024-05-06 23:29:22,W77,7,13.13,0,Tablet,USA,Returning,30,25-34,A
4152,928,S3726,2024-01-12 22:40:37,W127,5,11.82,0,Mobile,UK,New,31,25-34,B
4153,914,S4212,2024-06-27 03:08:04,W78,9,14.05,1,Tablet,India,Returning,28,25-34,A
4154,571,S4858,2024-05-03 20:20:27,W182,15,5.64,0,Mobile,South Korea,Returning,50,45+,A
4155,770,S5981,2024-06-23 23:11:38,W60,15,14.62,0,Tablet,South Korea,New,44,35-44,B
4156,600,S7104,2024-06-30 01:52:17,W101,4,2.14,0,Tablet,Germany,Returning,26,25-34,B
4157,857,S5596,2024-06-25 12:19:24,W499,15,7.11,0,Desktop,UK,Returning,29,25-34,B
4158,338,S9275,2024-03-19 15:10:14,W448,4,14.18,0,Tablet,USA,New,21,18-24,B
4159,184,S5318,2024-09-08 07:34:10,W74,8,4.2,0,Tablet,South Korea,Returning,36,35-44,A
4160,515,S5173,2024-03-06 14:21:20,W363,18,14.53,0,Mobile,USA,Returning,20,18-24,B
4161,110,S6463,2024-06-26 04:29:12,W30,20,1.62,0,Tablet,Japan,New,29,25-34,A
4162,490,S2135,2024-09-30 05:59:25,W427,2,1.95,0,Tablet,South Korea,Returning,23,18-24,A
4163,732,S7293,2024-06-28 02:37:41,W485,18,2.43,1,Tablet,USA,New,20,18-24,A
4164,165,S5986,2024-01-15 07:24:16,W337,19,5.57,1,Tablet,India,New,31,25-34,A
4165,651,S4127,2024-09-26 05:07:56,W486,9,3.57,0,Mobile,Japan,New,26,25-34,B
4166,659,S2162,2024-04-21 21:47:46,W33,18,1.56,1,Mobile,Germany,New,23,18-24,B
4167,532,S1873,2024-01-17 16:31:53,W462,19,7.86,1,Desktop,South Korea,Returning,24,18-24,B
4168,698,S1290,2024-09-28 12:00:00,W469,16,6.77,0,Tablet,India,Returning,45,45+,B
4169,475,S3412,2024-04-08 03:45:28,W81,13,14.24,0,Mobile,UK,Returning,28,25-34,A
4170,362,S7708,2024-06-16 17:02:29,W132,12,8.46,1,Desktop,India,New,34,25-34,A
4171,221,S7310,2024-05-10 21:12:30,W291,20,7.46,0,Desktop,Japan,New,46,45+,A
4172,418,S5507,2024-05-21 10:59:37,W25,20,5.48,0,Tablet,Germany,New,23,18-24,A
4173,564,S3172,2024-02-17 03:53:44,W206,5,1.07,1,Desktop,USA,Returning,26,25-34,B
4174,632,S9978,2024-07-19 04:06:54,W53,4,1.91,0,Mobile,USA,Returning,34,25-34,B
4175,837,S9250,2024-04-16 12:07:44,W234,13,2.64,0,Desktop,UK,New,13,13-17,B
4176,579,S3974,2024-08-27 10:52:26,W185,17,12.92,0,Tablet,Germany,Returning,48,45+,A
4177,201,S2312,2024-02-23 21:35:54,W304,5,10.0,0,Mobile,Japan,New,15,13-17,B
4178,671,S6288,2024-01-15 21:15:56,W255,9,8.25,1,Desktop,UK,New,32,25-34,A
4179,746,S4156,2024-04-21 12:59:08,W139,20,7.79,0,Mobile,India,New,35,35-44,A
4180,134,S9960,2024-03-01 06:13:07,W283,18,2.5,1,Mobile,UK,New,31,25-34,A
4181,713,S3759,2024-04-30 17:49:13,W10,11,11.68,0,Desktop,Japan,Returning,47,45+,A
4182,745,S6326,2024-04-29 10:41:41,W221,6,10.38,1,Desktop,USA,Returning,24,18-24,B
4183,713,S3839,2024-05-04 08:11:23,W443,8,4.52,0,Desktop,UK,Returning,13,13-17,B
4184,692,S6740,2024-01-21 00:44:40,W190,2,1.15,0,Desktop,India,New,20,18-24,B
4185,60,S5415,2024-02-24 23:02:29,W472,16,9.07,0,Desktop,Germany,Returning,18,18-24,B
4186,963,S2660,2024-02-08 04:18:24,W161,1,1.03,0,Tablet,India,Returning,23,18-24,A
4187,266,S3639,2024-04-01 07:59:15,W222,13,13.66,1,Mobile,South Korea,Returning,26,25-34,B
4188,733,S4299,2024-02-22 07:34:02,W330,16,10.08,1,Desktop,UK,Returning,17,13-17,A
4189,968,S5681,2024-02-15 11:35:10,W101,7,9.23,0,Tablet,India,Returning,38,35-44,A
4190,807,S2023,2024-07-14 19:14:12,W442,5,10.16,1,Mobile,Germany,Returning,29,25-34,B
4191,187,S9757,2024-02-16 06:50:58,W455,3,8.29,0,Tablet,India,New,16,13-17,B
4192,710,S6596,2024-01-15 18:24:04,W294,16,12.18,0,Mobile,India,New,50,45+,A
4193,704,S7069,2024-05-17 12:30:22,W228,3,10.53,0,Desktop,USA,Returning,49,45+,A
4194,809,S3147,2024-03-17 07:01:54,W11,9,9.32,0,Tablet,South Korea,New,39,35-44,A
4195,139,S3824,2024-06-17 03:21:12,W242,10,7.17,1,Mobile,USA,New,49,45+,B
4196,892,S7764,2024-09-12 07:13:48,W76,20,6.86,1,Mobile,South Korea,New,25,25-34,B
4197,12,S1899,2024-05-02 17:40:28,W176,19,14.51,1,Desktop,South Korea,New,17,13-17,B
4198,867,S4645,2024-09-27 23:43:41,W117,8,3.54,1,Desktop,India,New,43,35-44,B
4199,864,S4461,2024-04-02 10:37:42,W203,4,1.34,1,Mobile,USA,Returning,43,35-44,A
4200,41,S3457,2024-04-16 14:31:08,W489,14,4.45,0,Tablet,Germany,Returning,35,35-44,B
4201,94,S4172,2024-10-08 14:44:43,W194,3,11.19,1,Mobile,Japan,New,33,25-34,A
4202,479,S7112,2024-06-11 04:18:02,W242,14,6.74,0,Tablet,South Korea,New,17,13-17,B
4203,887,S5571,2024-08-18 07:26:45,W313,1,14.91,1,Tablet,Japan,New,13,13-17,B
4204,711,S4926,2024-09-17 14:13:28,W337,13,2.64,0,Tablet,South Korea,Returning,15,13-17,B
4205,989,S6100,2024-01-10 15:21:14,W226,6,9.69,0,Tablet,Japan,New,41,35-44,A
4206,6,S9674,2024-01-08 12:07:13,W329,18,4.35,1,Desktop,Germany,New,42,35-44,B
4207,551,S2487,2024-02-15 13:35:49,W401,20,11.25,1,Desktop,Germany,New,41,35-44,A
4208,147,S9294,2024-04-07 02:34:38,W182,10,6.68,0,Desktop,Germany,New,43,35-44,B
4209,604,S8054,2024-02-14 10:27:16,W432,1,4.08,1,Tablet,USA,Returning,24,18-24,B
4210,415,S1707,2024-09-10 19:57:09,W140,4,8.92,0,Mobile,USA,Returning,24,18-24,A
4211,799,S4957,2024-10-06 08:43:03,W291,16,8.92,0,Mobile,USA,New,16,13-17,A
4212,565,S5602,2024-05-18 13:15:15,W306,1,5.62,1,Mobile,USA,New,23,18-24,A
4213,951,S1228,2024-05-12 10:13:25,W391,13,10.7,0,Tablet,Germany,Returning,25,25-34,A
4214,761,S5958,2024-09-28 19:40:49,W258,4,8.72,1,Tablet,India,New,34,25-34,A
4215,591,S6557,2024-07-05 14:18:21,W130,11,8.91,0,Mobile,UK,New,21,18-24,A
4216,762,S2327,2024-03-24 00:36:53,W371,19,10.94,1,Mobile,Germany,Returning,39,35-44,A
4217,418,S4181,2024-09-16 19:46:48,W273,16,7.82,0,Tablet,USA,Returning,48,45+,A
4218,146,S8121,2024-06-23 20:34:35,W170,5,12.9,0,Desktop,UK,Returning,43,35-44,A
4219,611,S3114,2024-03-14 20:10:32,W366,16,5.86,0,Desktop,Germany,Returning,44,35-44,A
4220,124,S5377,2024-04-16 16:48:00,W452,17,3.39,0,Tablet,UK,New,49,45+,A
4221,783,S9135,2024-04-07 06:42:39,W225,15,1.44,1,Tablet,Japan,New,19,18-24,A
4222,511,S3456,2024-09-11 00:10:13,W106,3,13.7,0,Mobile,UK,Returning,26,25-34,A
4223,475,S4978,2024-07-20 05:54:11,W442,18,4.48,1,Desktop,Germany,Returning,42,35-44,A
4224,669,S9721,2024-05-07 05:29:36,W233,11,7.67,0,Desktop,South Korea,Returning,13,13-17,A
4225,637,S4125,2024-02-11 05:03:28,W240,4,11.6,0,Desktop,Japan,New,18,18-24,B
4226,534,S6518,2024-02-17 17:27:33,W11,1,10.24,0,Tablet,Germany,New,43,35-44,B
4227,731,S9174,2024-03-25 02:38:22,W285,12,10.67,1,Mobile,Japan,New,47,45+,B
4228,339,S7693,2024-06-26 22:04:05,W440,7,1.03,1,Desktop,India,Returning,23,18-24,A
4229,118,S3948,2024-06-22 13:03:17,W203,4,12.71,1,Desktop,UK,New,35,35-44,B
4230,106,S3390,2024-02-18 07:07:26,W354,7,3.55,0,Tablet,Japan,New,48,45+,A
4231,919,S2970,2024-02-16 04:15:56,W207,4,3.14,1,Desktop,Japan,Returning,47,45+,A
4232,89,S8715,2024-04-30 14:53:10,W321,2,14.82,1,Tablet,UK,Returning,29,25-34,A
4233,925,S6184,2024-05-04 05:00:07,W249,6,11.78,1,Tablet,UK,New,22,18-24,B
4234,760,S3162,2024-09-20 23:54:19,W82,9,11.05,1,Mobile,Germany,Returning,43,35-44,A
4235,807,S4274,2024-05-25 05:08:30,W244,19,8.59,0,Mobile,Germany,Returning,33,25-34,B
4236,357,S8605,2024-07-14 17:13:24,W412,2,6.5,0,Mobile,South Korea,New,41,35-44,A
4237,831,S9460,2024-05-17 23:59:46,W61,11,1.1,1,Mobile,South Korea,New,47,45+,B
4238,972,S2043,2024-08-05 22:41:57,W270,14,14.44,1,Mobile,USA,Returning,46,45+,B
4239,406,S3668,2024-04-18 06:58:32,W447,3,14.83,1,Mobile,India,New,22,18-24,B
4240,874,S1197,2024-03-30 23:55:39,W466,5,1.42,1,Tablet,South Korea,Returning,21,18-24,A
4241,12,S5307,2024-02-21 14:22:09,W29,8,12.94,1,Tablet,UK,New,19,18-24,A
4242,264,S5381,2024-04-08 13:59:28,W457,17,4.33,0,Tablet,Germany,Returning,25,25-34,B
4243,205,S9891,2024-08-28 13:19:29,W381,11,12.67,0,Mobile,India,New,27,25-34,A
4244,14,S2894,2024-09-25 03:35:48,W199,16,8.0,0,Tablet,India,New,41,35-44,B
4245,399,S4673,2024-02-12 19:05:30,W289,13,9.13,1,Tablet,USA,Returning,26,25-34,B
4246,855,S1260,2024-08-25 13:25:28,W126,11,13.2,1,Desktop,USA,Returning,33,25-34,A
4247,986,S4732,2024-05-30 06:57:39,W105,5,5.49,1,Desktop,Germany,New,29,25-34,A
4248,465,S7731,2024-08-27 14:01:20,W328,18,13.35,1,Desktop,Japan,New,17,13-17,A
4249,523,S4764,2024-07-30 22:29:09,W207,15,4.97,1,Desktop,USA,Returning,24,18-24,B
4250,765,S6744,2024-03-06 23:32:26,W274,8,11.7,0,Desktop,Germany,New,23,18-24,A
4251,790,S8895,2024-09-15 08:01:46,W234,5,7.51,0,Desktop,Japan,New,44,35-44,A
4252,929,S3172,2024-05-21 06:30:47,W96,5,2.14,0,Mobile,UK,New,48,45+,A
4253,945,S4396,2024-06-15 09:33:35,W270,7,11.4,1,Tablet,India,Returning,33,25-34,A
4254,563,S4499,2024-01-16 03:56:20,W255,14,7.81,1,Mobile,Japan,Returning,25,25-34,A
4255,703,S1893,2024-05-08 01:16:42,W131,20,13.09,1,Mobile,South Korea,Returning,31,25-34,B
4256,471,S5560,2024-08-07 04:01:49,W137,17,10.53,1,Mobile,India,Returning,41,35-44,A
4257,975,S1759,2024-07-18 07:46:22,W41,9,9.48,1,Desktop,Germany,Returning,18,18-24,B
